,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,199906,4,0,1003516,5709343,D,06/04/1999 12:00:00,54.0,M,Mobile/Trailer Home,199906
1,199906,5,0,1003517,5708328,D,06/05/1999 12:00:00,3.0,M,Vehicle/Towed Trailer,199906
2,199906,7,0,1003518,5708328,D,06/07/1999 12:00:00,2.0,M,Vehicle/Towed Trailer,199906
3,199906,10,0,1003519,5708329,D,06/10/1999 12:00:00,35.0,M,Permanent Home,199906
4,199906,11,0,1003520,5708329,D,06/11/1999 12:00:00,53.0,M,Permanent Home,199906
5,199906,16,0,1003521,5708329,D,06/16/1999 12:00:00,29.0,F,Permanent Home,199906
6,199906,6,0,1003522,5708329,D,06/06/1999 12:00:00,48.0,M,Permanent Home,199906
7,199906,21,0,1003531,5707903,D,06/21/1999 12:00:00,18.0,M,In Water,199906
8,199907,7,0,1003882,5715465,D,07/07/1999 12:00:00,56.0,M,Permanent Home,199907
9,199907,6,0,1003883,5715466,D,07/06/1999 12:00:00,30.0,M,Outside/Open Areas,199907
10,199907,7,0,1003884,5715466,D,07/07/1999 12:00:00,62.0,M,Permanent Home,199907
11,199907,7,0,1003885,5715466,D,07/07/1999 12:00:00,61.0,M,Permanent Home,199907
12,199907,7,0,1003886,5715466,D,07/07/1999 12:00:00,88.0,F,Permanent Home,199907
13,199907,8,0,1003887,5715466,D,07/08/1999 12:00:00,46.0,M,Permanent Home,199907
14,199907,9,0,1003888,5715466,D,07/09/1999 12:00:00,68.0,M,Permanent Home,199907
15,199907,8,0,1003889,5715466,D,07/08/1999 12:00:00,91.0,M,Permanent Home,199907
16,199907,5,0,1003890,5715467,D,07/05/1999 12:00:00,84.0,F,Permanent Home,199907
17,199907,6,0,1003891,5715469,D,07/06/1999 12:00:00,87.0,F,Permanent Home,199907
18,199907,5,0,1003892,5715470,D,07/05/1999 12:00:00,79.0,F,Outside/Open Areas,199907
19,199907,4,0,1003893,5715471,D,07/04/1999 12:00:00,85.0,F,Permanent Home,199907
20,199907,4,0,1003894,5715471,D,07/04/1999 12:00:00,60.0,M,Permanent Home,199907
21,199907,5,0,1003895,5715471,D,07/05/1999 12:00:00,75.0,M,Permanent Home,199907
22,199907,6,0,1003896,5715471,D,07/06/1999 12:00:00,77.0,F,Permanent Home,199907
23,199907,6,0,1003897,5715471,D,07/06/1999 12:00:00,79.0,F,Permanent Home,199907
24,199907,6,0,1003898,5715471,D,07/06/1999 12:00:00,87.0,F,Permanent Home,199907
25,199907,6,0,1003899,5715471,D,07/06/1999 12:00:00,49.0,M,Permanent Home,199907
26,199907,6,0,1003900,5715471,D,07/06/1999 12:00:00,91.0,F,Permanent Home,199907
27,199907,6,0,1003901,5715471,D,07/06/1999 12:00:00,54.0,M,Permanent Home,199907
28,199907,6,0,1003902,5715471,D,07/06/1999 12:00:00,72.0,M,Permanent Home,199907
29,199907,6,0,1003903,5715471,D,07/06/1999 12:00:00,72.0,M,Permanent Home,199907
30,199907,6,0,1003904,5715471,D,07/06/1999 12:00:00,44.0,F,Outside/Open Areas,199907
31,199907,6,0,1002997,5715471,D,07/06/1999 12:00:00,87.0,F,Permanent Home,199907
32,199907,6,0,1002998,5715471,D,07/06/1999 12:00:00,69.0,M,Permanent Home,199907
33,199907,6,0,1002999,5715471,D,07/06/1999 12:00:00,71.0,F,Permanent Home,199907
34,199907,6,0,1003001,5715471,D,07/06/1999 12:00:00,60.0,F,Permanent Home,199907
35,199907,6,0,1003002,5715471,D,07/06/1999 12:00:00,86.0,M,Permanent Home,199907
36,199907,6,0,1003003,5715471,D,07/06/1999 12:00:00,40.0,M,Permanent Home,199907
37,199907,7,0,1003004,5715471,D,07/07/1999 12:00:00,75.0,F,Permanent Home,199907
38,199907,7,0,1003005,5715471,D,07/07/1999 12:00:00,69.0,M,Permanent Home,199907
39,199907,7,0,1003006,5715471,D,07/07/1999 12:00:00,74.0,F,Permanent Home,199907
40,199907,7,0,1003007,5715471,D,07/07/1999 12:00:00,92.0,F,Permanent Home,199907
41,199907,7,0,1003009,5715471,D,07/07/1999 12:00:00,63.0,F,Permanent Home,199907
42,199907,7,0,1003010,5715471,D,07/07/1999 12:00:00,69.0,M,Permanent Home,199907
43,199907,7,0,1003011,5715471,D,07/07/1999 12:00:00,88.0,F,Permanent Home,199907
44,199907,7,0,1003012,5715471,D,07/07/1999 12:00:00,85.0,F,Permanent Home,199907
45,199907,7,0,1003014,5715471,D,07/07/1999 12:00:00,71.0,M,Permanent Home,199907
46,199907,7,0,1003015,5715471,D,07/07/1999 12:00:00,78.0,M,Permanent Home,199907
47,199907,7,0,1003016,5715471,D,07/07/1999 12:00:00,49.0,F,Permanent Home,199907
48,199907,7,0,1003017,5715471,D,07/07/1999 12:00:00,66.0,M,Permanent Home,199907
49,199907,7,0,1003019,5715471,D,07/07/1999 12:00:00,68.0,M,Permanent Home,199907
50,199907,7,0,1003020,5715471,D,07/07/1999 12:00:00,52.0,M,Permanent Home,199907
51,199907,7,0,1003021,5715471,D,07/07/1999 12:00:00,77.0,F,Permanent Home,199907
52,199907,7,0,1003022,5715471,D,07/07/1999 12:00:00,64.0,M,Permanent Home,199907
53,199907,7,0,1003023,5715471,D,07/07/1999 12:00:00,77.0,M,Permanent Home,199907
54,199907,8,0,1003025,5715471,D,07/08/1999 12:00:00,75.0,F,Permanent Home,199907
55,199907,8,0,1003026,5715471,D,07/08/1999 12:00:00,73.0,M,Permanent Home,199907
56,199907,8,0,1003027,5715471,D,07/08/1999 12:00:00,87.0,F,Permanent Home,199907
57,199907,9,0,1003028,5715471,D,07/09/1999 12:00:00,80.0,F,Permanent Home,199907
58,199907,9,0,1003030,5715471,D,07/09/1999 12:00:00,82.0,M,Permanent Home,199907
59,199907,9,0,1003031,5715471,D,07/09/1999 12:00:00,62.0,M,Permanent Home,199907
60,199907,9,0,1003032,5715471,D,07/09/1999 12:00:00,73.0,F,Permanent Home,199907
61,199907,9,0,1003033,5715471,D,07/09/1999 12:00:00,55.0,M,Permanent Home,199907
62,199907,9,0,1003034,5715471,D,07/09/1999 12:00:00,60.0,M,Permanent Home,199907
63,199907,9,0,1003036,5715471,D,07/09/1999 12:00:00,77.0,F,Permanent Home,199907
64,199907,8,0,1003037,5715471,D,07/08/1999 12:00:00,93.0,F,Permanent Home,199907
65,199907,8,0,1003038,5715471,D,07/08/1999 12:00:00,80.0,F,Permanent Home,199907
66,199907,7,0,1003039,5715471,D,07/07/1999 12:00:00,62.0,F,Permanent Home,199907
67,199907,8,0,1003041,5715471,D,07/08/1999 12:00:00,80.0,M,Permanent Home,199907
68,199907,9,0,1003042,5715471,D,07/09/1999 12:00:00,81.0,M,Permanent Home,199907
69,199907,19,0,1003043,5715498,D,07/19/1999 12:00:00,79.0,M,Permanent Home,199907
70,199907,24,0,1003044,5715611,D,07/24/1999 12:00:00,59.0,M,Permanent Home,199907
71,199907,29,0,1003046,5715615,D,07/29/1999 12:00:00,56.0,M,Permanent Home,199907
72,199907,30,0,1003047,5715615,D,07/30/1999 12:00:00,67.0,M,Permanent Home,199907
73,199907,8,0,1003049,5715630,D,07/08/1999 12:00:00,50.0,M,Other,199907
74,199907,12,0,1003050,5715736,D,07/12/1999 12:00:00,21.0,M,Vehicle/Towed Trailer,199907
75,199907,25,0,1003051,5715647,D,07/25/1999 12:00:00,43.0,M,Vehicle/Towed Trailer,199907
76,199907,29,0,1003054,5714130,D,07/29/1999 12:00:00,40.0,M,Outside/Open Areas,199907
77,199907,9,0,1003071,5714536,D,07/09/1999 12:00:00,73.0,F,Mobile/Trailer Home,199907
78,199907,30,0,1003072,5714537,D,07/30/1999 12:00:00,95.0,F,Permanent Home,199907
79,199907,30,0,1003073,5714538,D,07/30/1999 12:00:00,84.0,M,Mobile/Trailer Home,199907
80,199907,24,0,1003083,5719206,D,07/24/1999 12:00:00,28.0,M,Boat,199907
81,199907,23,0,1003085,5719281,D,07/23/1999 12:00:00,39.0,M,Outside/Open Areas,199907
82,199907,18,0,1003213,5724570,D,07/18/1999 12:00:00,36.0,M,In Water,199907
83,199907,10,0,1003214,5724574,D,07/10/1999 12:00:00,52.0,M,Permanent Home,199907
84,199907,21,0,1003558,5707867,D,07/21/1999 12:00:00,35.0,M,Outside/Open Areas,199907
85,199907,17,0,1003559,5707970,D,07/17/1999 12:00:00,13.0,F,In Water,199907
86,199907,23,0,1003560,5708074,D,07/23/1999 12:00:00,31.0,F,Outside/Open Areas,199907
87,199907,30,0,1003561,5706655,D,07/30/1999 12:00:00,74.0,M,Outside/Open Areas,199907
88,199907,31,0,1003562,5706656,D,07/31/1999 12:00:00,73.0,M,Permanent Home,199907
89,199907,26,0,1003563,5706657,D,07/26/1999 12:00:00,37.0,M,Mobile/Trailer Home,199907
90,199907,29,0,1003564,5706657,D,07/29/1999 12:00:00,54.0,M,Permanent Home,199907
91,199907,21,0,1003565,5706658,D,07/21/1999 12:00:00,40.0,M,Permanent Home,199907
92,199907,27,0,1003566,5706658,D,07/27/1999 12:00:00,56.0,M,Permanent Home,199907
93,199907,27,0,1003567,5706658,D,07/27/1999 12:00:00,75.0,M,Permanent Home,199907
94,199907,28,0,1003568,5706658,D,07/28/1999 12:00:00,81.0,M,Permanent Home,199907
95,199907,28,0,1003569,5706658,D,07/28/1999 12:00:00,79.0,F,Permanent Home,199907
96,199907,29,0,1003570,5706658,D,07/29/1999 12:00:00,71.0,M,Permanent Home,199907
97,199907,29,0,1003571,5706658,D,07/29/1999 12:00:00,79.0,F,Permanent Home,199907
98,199907,29,0,1003572,5706658,D,07/29/1999 12:00:00,75.0,F,Permanent Home,199907
99,199907,30,0,1003573,5706658,D,07/30/1999 12:00:00,75.0,M,Permanent Home,199907
100,199907,30,0,1003574,5706658,D,07/30/1999 12:00:00,82.0,F,Permanent Home,199907
101,199907,30,0,1003575,5706658,D,07/30/1999 12:00:00,74.0,F,Permanent Home,199907
102,199907,31,0,1003576,5706658,D,07/31/1999 12:00:00,72.0,F,Permanent Home,199907
103,199907,31,0,1003577,5706658,D,07/31/1999 12:00:00,70.0,F,Permanent Home,199907
104,199907,31,0,1003578,5706658,D,07/31/1999 12:00:00,69.0,M,Permanent Home,199907
105,199907,31,0,1003579,5706658,D,07/31/1999 12:00:00,83.0,M,Permanent Home,199907
106,199907,31,0,1003580,5706658,D,07/31/1999 12:00:00,81.0,M,Permanent Home,199907
107,199907,31,0,1003581,5706658,D,07/31/1999 12:00:00,78.0,M,Permanent Home,199907
108,199907,26,0,1003582,5706659,D,07/26/1999 12:00:00,62.0,M,Permanent Home,199907
109,199907,8,0,1003583,5706775,D,07/08/1999 12:00:00,65.0,M,Permanent Home,199907
110,199907,9,0,1003584,5706775,D,07/09/1999 12:00:00,81.0,F,Permanent Home,199907
111,199907,29,0,1003585,5706782,D,07/29/1999 12:00:00,86.0,F,Permanent Home,199907
112,199907,4,0,1003586,5707790,D,07/04/1999 12:00:00,33.0,M,In Water,199907
113,199907,6,0,1003588,5713067,D,07/06/1999 12:00:00,38.0,M,Vehicle/Towed Trailer,199907
114,199907,27,0,1003589,5711748,D,07/27/1999 12:00:00,45.0,M,Outside/Open Areas,199907
115,199907,27,0,1003590,5712106,D,07/27/1999 12:00:00,94.0,F,Permanent Home,199907
116,199907,31,0,1003591,5712109,D,07/31/1999 12:00:00,64.0,M,Permanent Home,199907
117,199907,31,0,1003592,5712109,D,07/31/1999 12:00:00,46.0,M,Outside/Open Areas,199907
118,199907,25,0,1003593,5712109,D,07/25/1999 12:00:00,49.0,F,Other,199907
119,199907,30,0,1003594,5712113,D,07/30/1999 12:00:00,76.0,F,Permanent Home,199907
120,199907,29,0,1003595,5712127,D,07/29/1999 12:00:00,41.0,M,Permanent Home,199907
121,199907,23,0,1003597,5713083,D,07/23/1999 12:00:00,72.0,F,Outside/Open Areas,199907
122,199907,27,0,1003598,5713099,D,07/27/1999 12:00:00,46.0,M,Outside/Open Areas,199907
123,199907,28,0,1003599,5713100,D,07/28/1999 12:00:00,42.0,M,Outside/Open Areas,199907
124,199907,28,0,1003600,5713101,D,07/28/1999 12:00:00,59.0,M,Permanent Home,199907
125,199907,30,0,1003601,5713102,D,07/30/1999 12:00:00,44.0,M,Outside/Open Areas,199907
126,199907,31,0,1003603,5713104,D,07/31/1999 12:00:00,81.0,F,Permanent Home,199907
127,199907,26,0,1003604,5713105,D,07/26/1999 12:00:00,51.0,M,Outside/Open Areas,199907
128,199907,24,0,1003605,5712043,D,07/24/1999 12:00:00,32.0,M,Outside/Open Areas,199907
129,199907,24,0,1003606,5712043,D,07/24/1999 12:00:00,34.0,M,Outside/Open Areas,199907
130,199907,28,0,1003607,5712049,D,07/28/1999 12:00:00,,M,Outside/Open Areas,199907
131,199907,3,0,1003608,5712759,D,07/03/1999 12:00:00,4.0,F,In Water,199907
132,199907,6,0,1003609,5711695,D,07/06/1999 12:00:00,36.0,M,Outside/Open Areas,199907
133,199907,24,0,1003610,5711866,D,07/24/1999 12:00:00,30.0,M,Under Tree,199907
134,199907,24,0,1003611,5711866,D,07/24/1999 12:00:00,32.0,M,Under Tree,199907
135,199907,24,0,1003612,5711866,D,07/24/1999 12:00:00,46.0,F,Under Tree,199907
136,199907,31,0,1003613,5712385,D,07/31/1999 12:00:00,55.0,F,Mobile/Trailer Home,199907
137,199907,29,0,1003614,5712303,D,07/29/1999 12:00:00,68.0,F,Permanent Home,199907
138,199907,30,0,1003616,5711202,D,07/30/1999 12:00:00,43.0,M,Under Tree,199907
139,199907,30,0,1003617,5711314,D,07/30/1999 12:00:00,72.0,M,Permanent Home,199907
140,199907,25,0,1003618,5711315,D,07/25/1999 12:00:00,61.0,M,Permanent Home,199907
141,199907,31,0,1003619,5711316,D,07/31/1999 12:00:00,48.0,M,Other,199907
142,199907,31,0,1003620,5710105,D,07/31/1999 12:00:00,86.0,F,Permanent Home,199907
143,199907,23,0,1003621,5710202,D,07/23/1999 12:00:00,76.0,M,Mobile/Trailer Home,199907
144,199907,28,0,1003623,5710202,D,07/28/1999 12:00:00,52.0,F,Permanent Home,199907
145,199907,30,0,1003624,5710202,D,07/30/1999 12:00:00,74.0,M,Permanent Home,199907
146,199907,31,0,1003625,5710202,D,07/31/1999 12:00:00,68.0,M,Permanent Home,199907
147,199907,31,0,1003626,5710202,D,07/31/1999 12:00:00,80.0,M,Permanent Home,199907
148,199907,24,0,1003628,5710205,D,07/24/1999 12:00:00,47.0,M,Outside/Open Areas,199907
149,199907,26,0,1003629,5710205,D,07/26/1999 12:00:00,43.0,F,Outside/Open Areas,199907
150,199907,25,0,1003630,5710227,D,07/25/1999 12:00:00,69.0,M,Other,199907
151,199907,26,0,1003631,5710227,D,07/26/1999 12:00:00,70.0,M,Other,199907
152,199907,27,0,1003632,5710227,D,07/27/1999 12:00:00,73.0,M,Other,199907
153,199907,31,0,1003633,5710227,D,07/31/1999 12:00:00,74.0,M,Other,199907
154,199907,31,0,1003634,5710227,D,07/31/1999 12:00:00,75.0,F,Other,199907
155,199907,22,0,1003635,5710228,D,07/22/1999 12:00:00,75.0,M,Permanent Home,199907
156,199907,24,0,1003636,5710228,D,07/24/1999 12:00:00,56.0,M,Permanent Home,199907
157,199907,24,0,1003637,5710228,D,07/24/1999 12:00:00,72.0,F,Permanent Home,199907
158,199907,24,0,1003638,5710228,D,07/24/1999 12:00:00,86.0,F,Permanent Home,199907
159,199907,26,0,1003640,5710228,D,07/26/1999 12:00:00,68.0,M,Permanent Home,199907
160,199907,26,0,1003641,5710228,D,07/26/1999 12:00:00,87.0,F,Permanent Home,199907
161,199907,26,0,1003642,5710228,D,07/26/1999 12:00:00,65.0,M,Permanent Home,199907
162,199907,26,0,1003643,5710228,D,07/26/1999 12:00:00,88.0,F,Permanent Home,199907
163,199907,26,0,1003644,5710228,D,07/26/1999 12:00:00,85.0,F,Permanent Home,199907
164,199907,26,0,1003646,5710228,D,07/26/1999 12:00:00,89.0,F,Permanent Home,199907
165,199907,26,0,1003647,5710228,D,07/26/1999 12:00:00,69.0,F,Permanent Home,199907
166,199907,27,0,1003648,5710228,D,07/27/1999 12:00:00,75.0,F,Permanent Home,199907
167,199907,27,0,1003649,5710228,D,07/27/1999 12:00:00,73.0,F,Permanent Home,199907
168,199907,27,0,1003651,5710228,D,07/27/1999 12:00:00,83.0,M,Permanent Home,199907
169,199907,28,0,1003652,5710228,D,07/28/1999 12:00:00,43.0,M,Other,199907
170,199907,28,0,1003653,5710228,D,07/28/1999 12:00:00,76.0,F,Permanent Home,199907
171,199907,28,0,1003654,5710228,D,07/28/1999 12:00:00,73.0,M,Permanent Home,199907
172,199907,6,0,1003417,5701089,D,07/06/1999 12:00:00,56.0,M,Other,199907
173,199907,6,0,1003418,5701089,D,07/06/1999 12:00:00,65.0,M,Other,199907
174,199907,6,0,1003419,5701089,D,07/06/1999 12:00:00,76.0,F,Other,199907
175,199907,7,0,1003420,5701089,D,07/07/1999 12:00:00,47.0,F,Other,199907
176,199907,7,0,1003421,5701089,D,07/07/1999 12:00:00,68.0,F,Other,199907
177,199907,25,0,1003377,5698450,D,07/25/1999 12:00:00,14.0,M,Heavy Equipment/Construction,199907
178,199907,5,0,1003400,5702091,D,07/05/1999 12:00:00,14.0,M,Under Tree,199907
179,199907,5,0,1003402,5701088,D,07/05/1999 12:00:00,79.0,F,Other,199907
180,199907,5,0,1003403,5701088,D,07/05/1999 12:00:00,89.0,F,Other,199907
181,199907,6,0,1003404,5701088,D,07/06/1999 12:00:00,48.0,M,Other,199907
182,199907,6,0,1003405,5701088,D,07/06/1999 12:00:00,53.0,M,Other,199907
183,199907,6,0,1003406,5701088,D,07/06/1999 12:00:00,60.0,M,Other,199907
184,199907,6,0,1003407,5701088,D,07/06/1999 12:00:00,68.0,M,Other,199907
185,199907,6,0,1003408,5701088,D,07/06/1999 12:00:00,90.0,F,Other,199907
186,199907,7,0,1003409,5701088,D,07/07/1999 12:00:00,38.0,F,Other,199907
187,199907,7,0,1003410,5701088,D,07/07/1999 12:00:00,45.0,M,Other,199907
