,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,201505,11,0,28854,581296,I,05/11/2015 00:00:00,,,Vehicle/Towed Trailer,999999
1,201507,22,0,29155,594668,I,07/22/2015 00:00:00,50.0,M,Other,201507
2,201505,9,0,28868,581686,D,05/09/2015 00:00:00,20.0,M,In Water,999999
3,201504,25,0,28727,574301,I,04/25/2015 00:00:00,77.0,M,In Water,201504
4,201505,25,0,28904,582240,D,05/25/2015 00:00:00,23.0,M,In Water,999999
5,201505,23,0,28989,581620,D,05/23/2015 00:00:00,42.0,M,Vehicle/Towed Trailer,201505
6,201505,24,0,31543,581656,D,05/24/2015 00:00:00,18.0,F,Vehicle/Towed Trailer,201505
7,201505,24,0,28991,581658,D,05/24/2015 00:00:00,6.0,M,Permanent Home,201505
8,201505,24,0,28992,581658,D,05/24/2015 00:00:00,34.0,F,Permanent Home,201505
9,201505,12,0,28944,583293,D,05/12/2015 00:00:00,25.0,M,In Water,999999
10,201505,23,0,28945,583296,D,05/23/2015 00:00:00,20.0,M,In Water,999999
11,201505,24,0,28993,581658,D,05/24/2015 00:00:00,42.0,M,Permanent Home,201505
12,201505,24,0,28994,581658,D,05/24/2015 00:00:00,43.0,F,Permanent Home,201505
13,201505,24,0,28995,581658,D,05/24/2015 00:00:00,71.0,F,Permanent Home,201505
14,201505,24,0,28996,581658,D,05/24/2015 00:00:00,73.0,M,Permanent Home,201505
15,201505,24,0,28998,581658,D,05/24/2015 00:00:00,4.0,F,Permanent Home,201505
16,201507,13,0,29191,583602,D,07/13/2015 00:00:00,53.0,M,Heavy Equipment/Construction,999999
17,201506,27,0,28960,583774,I,06/27/2015 00:00:00,4.0,F,Permanent Structure,999999
18,201506,27,0,28961,583774,I,06/27/2015 00:00:00,29.0,F,Permanent Structure,999999
19,201507,13,0,29220,584092,D,07/13/2015 00:00:00,34.0,M,In Water,999999
20,201507,13,0,29219,584092,D,07/13/2015 00:00:00,74.0,F,Mobile/Trailer Home,999999
21,201507,13,0,29221,584092,D,07/13/2015 00:00:00,22.0,M,Mobile/Trailer Home,999999
