,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,200301,24,0,19771,5339023,D,01/24/2003 12:00:00,67.0,F,Outside/Open Areas,200301
1,200301,27,0,19777,5340059,D,01/27/2003 12:00:00,70.0,F,Outside/Open Areas,200301
2,200301,21,0,19778,5340060,D,01/21/2003 12:00:00,50.0,M,Outside/Open Areas,200301
3,200301,26,0,19779,5340061,D,01/26/2003 12:00:00,51.0,M,Outside/Open Areas,200301
4,200301,16,0,19787,5339351,D,01/16/2003 12:00:00,42.0,F,Vehicle/Towed Trailer,200301
5,200308,27,0,20378,5338230,D,08/27/2003 12:00:00,18.0,F,In Water,200308
6,200310,28,0,20379,5338998,D,10/28/2003 12:00:00,21.0,M,In Water,200310
7,200301,5,0,19890,5339488,D,01/05/2003 12:00:00,52.0,M,Vehicle/Towed Trailer,200301
8,200301,7,0,19891,5339496,D,01/07/2003 12:00:00,49.0,F,Outside/Open Areas,200301
9,200301,25,0,19894,5339370,D,01/25/2003 12:00:00,37.0,F,Outside/Open Areas,200301
10,200302,9,0,19895,5339379,D,02/09/2003 12:00:00,24.0,M,Outside/Open Areas,200302
11,200302,23,0,19896,5338431,D,02/23/2003 12:00:00,21.0,F,Vehicle/Towed Trailer,200302
12,200301,25,0,19902,5338590,D,01/25/2003 12:00:00,44.0,M,Outside/Open Areas,200301
13,200301,24,0,19903,5338928,D,01/24/2003 12:00:00,48.0,F,Other,200301
14,200306,26,0,20080,5363438,D,06/26/2003 12:00:00,14.0,M,In Water,200306
15,200306,21,0,20081,5364710,D,06/21/2003 12:00:00,40.0,M,Under Tree,200306
16,200306,8,0,20082,5364819,D,06/08/2003 12:00:00,60.0,M,In Water,200306
17,200306,8,0,20083,5364819,D,06/08/2003 12:00:00,36.0,M,In Water,200306
18,200306,8,0,20084,5364819,D,06/08/2003 12:00:00,32.0,F,In Water,200306
19,200306,8,0,20085,5364819,D,06/08/2003 12:00:00,62.0,F,In Water,200306
20,200306,8,0,20086,5364819,D,06/08/2003 12:00:00,40.0,M,In Water,200306
21,200306,8,0,20087,5364819,D,06/08/2003 12:00:00,53.0,M,In Water,200306
22,200306,26,0,20088,5364415,D,06/26/2003 12:00:00,96.0,M,Permanent Home,200306
23,200306,26,0,20089,5364116,D,06/26/2003 12:00:00,77.0,F,Permanent Home,200306
24,200306,26,0,20090,5364116,D,06/26/2003 12:00:00,78.0,F,Permanent Home,200306
25,200306,16,0,20091,5364550,D,06/16/2003 12:00:00,23.0,M,Other,200306
26,200306,16,0,20092,5366652,D,06/16/2003 12:00:00,20.0,M,Outside/Open Areas,200306
27,200306,16,0,20093,5365505,D,06/16/2003 12:00:00,28.0,F,Vehicle/Towed Trailer,200306
28,200306,16,0,20095,5365505,D,06/16/2003 12:00:00,8.0,M,Vehicle/Towed Trailer,200306
29,200306,16,0,20096,5365505,D,06/16/2003 12:00:00,47.0,M,Vehicle/Towed Trailer,200306
30,200306,16,0,20097,5365505,D,06/16/2003 12:00:00,40.0,M,Vehicle/Towed Trailer,200306
31,200306,13,0,20099,5366008,D,06/13/2003 12:00:00,19.0,M,Vehicle/Towed Trailer,200306
32,200306,13,0,20100,5366008,D,06/13/2003 12:00:00,26.0,M,Vehicle/Towed Trailer,200306
33,200306,13,0,20102,5366008,D,06/13/2003 12:00:00,1.0,M,Vehicle/Towed Trailer,200306
34,200306,22,0,20103,5366233,D,06/22/2003 12:00:00,47.0,M,Permanent Home,200306
35,200307,5,0,20104,5367460,D,07/05/2003 12:00:00,,M,Outside/Open Areas,200307
36,200307,12,0,20105,5366298,D,07/12/2003 12:00:00,18.0,M,Outside/Open Areas,200307
37,200307,14,0,20106,5366299,D,07/14/2003 12:00:00,,M,Outside/Open Areas,200307
38,200307,20,0,20107,5366300,D,07/20/2003 12:00:00,,M,Outside/Open Areas,200307
39,200307,20,0,20108,5366300,D,07/20/2003 12:00:00,,F,Outside/Open Areas,200307
40,200307,29,0,20109,5366301,D,07/29/2003 12:00:00,2.0,F,Vehicle/Towed Trailer,200307
41,200307,4,0,20110,5365760,D,07/04/2003 12:00:00,16.0,M,In Water,200307
42,200307,21,0,20112,5365829,D,07/21/2003 12:00:00,18.0,M,In Water,200307
43,200307,24,0,20113,5365830,D,07/24/2003 12:00:00,25.0,M,In Water,200307
44,200307,30,0,20114,5365836,D,07/30/2003 12:00:00,30.0,M,Heavy Equipment/Construction,200307
45,200306,23,0,20180,5370039,D,06/23/2003 12:00:00,70.0,M,Heavy Equipment/Construction,200306
46,200306,9,0,20117,5373177,D,06/09/2003 12:00:00,66.0,M,In Water,200306
47,200306,8,0,20118,5373178,D,06/08/2003 12:00:00,57.0,M,In Water,200306
48,200306,8,0,20119,5373538,D,06/08/2003 12:00:00,31.0,F,In Water,200306
49,200306,19,0,20121,5370504,D,06/19/2003 12:00:00,72.0,M,Boat,200306
50,200307,7,0,20122,5369697,D,07/07/2003 12:00:00,83.0,F,Other,200307
51,200307,20,0,20123,5369698,D,07/20/2003 12:00:00,45.0,M,Outside/Open Areas,200307
52,200307,23,0,20124,5369699,D,07/23/2003 12:00:00,86.0,F,Other,200307
53,200307,22,0,20125,5369604,D,07/22/2003 12:00:00,,M,Outside/Open Areas,200307
54,200307,22,0,20126,5369604,D,07/22/2003 12:00:00,,M,Outside/Open Areas,200307
55,200307,14,0,20127,5370077,D,07/14/2003 12:00:00,42.0,M,Outside/Open Areas,200307
56,200307,6,0,20128,5376526,D,07/06/2003 12:00:00,54.0,M,Outside/Open Areas,200307
57,200307,7,0,20129,5376526,D,07/07/2003 12:00:00,78.0,M,Permanent Home,200307
58,200307,9,0,20130,5376532,D,07/09/2003 12:00:00,80.0,M,Other,200307
59,200307,4,0,20131,5375907,D,07/04/2003 12:00:00,27.0,M,Mobile/Trailer Home,200307
60,200307,6,0,20132,5373346,D,07/06/2003 12:00:00,45.0,M,In Water,200307
61,200307,5,0,20133,5372851,D,07/05/2003 12:00:00,36.0,F,In Water,200307
62,200307,5,0,20134,5372851,D,07/05/2003 12:00:00,62.0,F,In Water,200307
63,200307,23,0,20135,5372565,D,07/23/2003 12:00:00,21.0,M,Under Tree,200307
64,200307,26,0,20138,5379612,D,07/26/2003 12:00:00,25.0,F,Outside/Open Areas,200307
65,200307,21,0,20489,5378141,D,07/21/2003 12:00:00,10.0,M,Outside/Open Areas,200307
66,200307,22,0,20490,5376645,D,07/22/2003 12:00:00,,M,Permanent Home,200307
67,200307,21,0,20491,5376645,D,07/21/2003 12:00:00,18.0,M,Permanent Home,200307
68,200307,21,0,20492,5376645,D,07/21/2003 12:00:00,53.0,M,Permanent Home,200307
69,200307,21,0,20142,5376037,D,07/21/2003 12:00:00,,M,Vehicle/Towed Trailer,200307
70,200307,2,0,20143,5375780,D,07/02/2003 12:00:00,38.0,F,Camping,200307
71,200307,11,0,20144,5376485,D,07/11/2003 12:00:00,94.0,F,Other,200307
72,200307,4,0,20145,5376503,D,07/04/2003 12:00:00,86.0,M,Other,200307
73,200307,16,0,20146,5379500,D,07/16/2003 12:00:00,37.0,M,Permanent Home,200307
74,200307,18,0,20147,5379500,D,07/18/2003 12:00:00,79.0,M,Permanent Home,200307
75,200307,26,0,20148,5379514,D,07/26/2003 12:00:00,53.0,M,Outside/Open Areas,200307
76,200307,15,0,20150,5379104,D,07/15/2003 12:00:00,13.0,M,Outside/Open Areas,200307
77,200307,20,0,20151,5330236,D,07/20/2003 12:00:00,19.0,M,In Water,200307
78,200307,31,0,20152,5379544,D,07/31/2003 12:00:00,51.0,M,Under Tree,200307
79,200307,31,0,20153,5379544,D,07/31/2003 12:00:00,48.0,F,Under Tree,200307
80,200308,24,0,20154,5379623,D,08/24/2003 12:00:00,,M,Outside/Open Areas,200308
81,200308,26,0,20155,5378862,D,08/26/2003 12:00:00,,M,Long Span Roof,200308
82,200307,25,0,20156,5330170,D,07/25/2003 12:00:00,31.0,F,In Water,200307
83,200307,22,0,20157,5330204,D,07/22/2003 12:00:00,75.0,M,Permanent Home,200307
