,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
0,199803,31,0,1002613,5655515,D,03/31/1998 12:00:00,39.0,M,In Water,199803
1,199803,8,0,1002405,5632268,D,03/08/1998 12:00:00,59.0,M,Vehicle/Towed Trailer,199803
2,199803,8,0,1002406,5632268,D,03/08/1998 12:00:00,4.0,F,Vehicle/Towed Trailer,199803
3,199803,8,0,1002407,5632462,D,03/08/1998 12:00:00,32.0,M,Vehicle/Towed Trailer,199803
4,199804,3,0,1002413,5639118,D,04/03/1998 12:00:00,42.0,M,Outside/Open Areas,199804
5,199804,8,0,1002414,5639755,D,04/08/1998 12:00:00,72.0,M,Permanent Home,199804
6,199804,16,0,1002416,5638634,D,04/16/1998 12:00:00,67.0,M,Mobile/Trailer Home,199804
7,199804,16,0,1002417,5638634,D,04/16/1998 12:00:00,47.0,M,Outside/Open Areas,199804
8,199804,16,0,1002418,5638635,D,04/16/1998 12:00:00,78.0,M,Permanent Home,199804
9,199804,9,0,1002428,5639378,D,04/09/1998 12:00:00,38.0,F,Mobile/Trailer Home,199804
10,199804,9,0,1002430,5639380,D,04/09/1998 12:00:00,13.0,F,Mobile/Trailer Home,199804
11,199804,9,0,1002431,5639380,D,04/09/1998 12:00:00,30.0,F,Mobile/Trailer Home,199804
12,199804,27,0,1002432,5639380,D,04/27/1998 12:00:00,49.0,M,Mobile/Trailer Home,199804
13,199804,9,0,1002433,5638672,D,04/09/1998 12:00:00,51.0,M,Business,199804
14,199804,9,0,1002436,5636619,D,04/09/1998 12:00:00,,F,Business,199804
15,199804,23,0,1002437,5636622,D,04/23/1998 12:00:00,64.0,M,Vehicle/Towed Trailer,199804
16,199804,8,0,1002439,5637197,D,04/08/1998 12:00:00,29.0,M,Mobile/Trailer Home,199804
17,199804,8,0,1002440,5637197,D,04/08/1998 12:00:00,33.0,F,Mobile/Trailer Home,199804
18,199804,8,0,1002441,5637201,D,04/08/1998 12:00:00,76.0,F,Permanent Home,199804
19,199804,8,0,1002442,5637201,D,04/08/1998 12:00:00,49.0,M,Permanent Home,199804
20,199804,8,0,1002443,5637201,D,04/08/1998 12:00:00,78.0,M,Permanent Home,199804
21,199804,8,0,1002444,5637201,D,04/08/1998 12:00:00,89.0,F,Permanent Home,199804
22,199804,8,0,1002445,5637201,D,04/08/1998 12:00:00,89.0,M,Permanent Home,199804
23,199804,8,0,1002446,5637201,D,04/08/1998 12:00:00,54.0,F,Permanent Home,199804
24,199804,8,0,1002448,5637201,D,04/08/1998 12:00:00,27.0,F,Permanent Home,199804
25,199804,8,0,1002449,5637201,D,04/08/1998 12:00:00,48.0,M,Permanent Home,199804
26,199804,8,0,1002450,5637201,D,04/08/1998 12:00:00,4.0,M,Permanent Home,199804
27,199804,8,0,1002451,5637201,D,04/08/1998 12:00:00,7.0,M,Permanent Home,199804
28,199804,8,0,1002453,5637201,D,04/08/1998 12:00:00,72.0,F,Permanent Home,199804
29,199804,8,0,1002454,5637201,D,04/08/1998 12:00:00,66.0,F,Permanent Home,199804
30,199804,8,0,1002455,5637201,D,04/08/1998 12:00:00,72.0,M,Permanent Home,199804
31,199804,8,0,1002456,5637201,D,04/08/1998 12:00:00,72.0,F,Permanent Home,199804
32,199804,8,0,1002458,5637201,D,04/08/1998 12:00:00,44.0,M,Mobile/Trailer Home,199804
33,199804,8,0,1002459,5637201,D,04/08/1998 12:00:00,16.0,F,Mobile/Trailer Home,199804
34,199804,8,0,1002460,5637201,D,04/08/1998 12:00:00,37.0,F,Mobile/Trailer Home,199804
35,199804,8,0,1002461,5637201,D,04/08/1998 12:00:00,63.0,F,Permanent Home,199804
36,199804,8,0,1002462,5637201,D,04/08/1998 12:00:00,61.0,M,Permanent Home,199804
37,199804,8,0,1002463,5637201,D,04/08/1998 12:00:00,76.0,F,Permanent Home,199804
38,199804,8,0,1002464,5637201,D,04/08/1998 12:00:00,78.0,M,Permanent Home,199804
39,199804,8,0,1002465,5637201,D,04/08/1998 12:00:00,77.0,F,Permanent Home,199804
40,199804,8,0,1002467,5637201,D,04/08/1998 12:00:00,50.0,M,Permanent Home,199804
41,199804,8,0,1002468,5637201,D,04/08/1998 12:00:00,46.0,F,Permanent Home,199804
42,199804,8,0,1002469,5637201,D,04/08/1998 12:00:00,47.0,F,Permanent Home,199804
43,199804,8,0,1002470,5637201,D,04/08/1998 12:00:00,49.0,F,Permanent Home,199804
44,199804,8,0,1002472,5637201,D,04/08/1998 12:00:00,50.0,F,Permanent Home,199804
45,199804,26,0,1002475,5643311,D,04/26/1998 12:00:00,37.0,M,Heavy Equipment/Construction,199804
46,199804,8,0,1002476,5643903,D,04/08/1998 12:00:00,16.0,M,Mobile/Trailer Home,199804
47,199804,16,0,1002477,5642005,D,04/16/1998 12:00:00,5.0,F,Mobile/Trailer Home,199804
48,199804,16,0,1002478,5642005,D,04/16/1998 12:00:00,2.0,M,Mobile/Trailer Home,199804
49,199804,16,0,1002479,5642013,D,04/16/1998 12:00:00,47.0,M,Mobile/Trailer Home,199804
50,199804,16,0,1002480,5642013,D,04/16/1998 12:00:00,47.0,F,Mobile/Trailer Home,199804
51,199804,9,0,1002481,5642727,D,04/09/1998 12:00:00,51.0,M,In Water,199804
52,199804,16,0,1002482,5642865,D,04/16/1998 12:00:00,35.0,F,Permanent Home,199804
53,199804,17,0,1002483,5642972,D,04/17/1998 12:00:00,38.0,F,Vehicle/Towed Trailer,199804
54,199804,23,0,1002488,5643351,D,04/23/1998 12:00:00,51.0,M,Boat,199804
55,199804,23,0,1002489,5643351,D,04/23/1998 12:00:00,37.0,M,Boat,199804
56,199804,16,0,1002538,5641116,D,04/16/1998 12:00:00,75.0,F,Mobile/Trailer Home,199804
57,199804,16,0,1002539,5641116,D,04/16/1998 12:00:00,57.0,F,Mobile/Trailer Home,199804
58,199804,16,0,1002540,5641116,D,04/16/1998 12:00:00,69.0,F,Permanent Home,199804
59,199804,1,0,1002561,5649784,D,04/01/1998 12:00:00,1.0,M,Permanent Home,199804
60,199805,7,0,1002421,5639368,D,05/07/1998 12:00:00,38.0,F,Mobile/Trailer Home,199805
61,199805,26,0,1002427,5636295,D,05/26/1998 12:00:00,68.0,M,Outside/Open Areas,199805
62,199805,10,0,1002473,5636650,D,05/10/1998 12:00:00,90.0,F,Mobile/Trailer Home,199805
63,199805,7,0,1002474,5641851,D,05/07/1998 12:00:00,20.0,M,In Water,199805
64,199805,12,0,1002490,5643643,D,05/12/1998 12:00:00,29.0,M,Outside/Open Areas,199805
65,199805,2,0,1002535,5640755,D,05/02/1998 12:00:00,39.0,M,In Water,199805
66,199805,31,0,1002536,5640113,D,05/31/1998 12:00:00,48.0,F,Permanent Home,199805
67,199805,4,0,1002537,5641024,D,05/04/1998 12:00:00,22.0,M,Outside/Open Areas,199805
68,199805,18,0,1002541,5640396,D,05/18/1998 12:00:00,36.0,F,Permanent Home,199805
69,199805,18,0,1002542,5640397,D,05/18/1998 12:00:00,68.0,M,Outside/Open Areas,199805
70,199805,31,0,1002543,5647264,D,05/31/1998 12:00:00,31.0,M,Camping,199805
71,199805,31,0,1002544,5647284,D,05/31/1998 12:00:00,30.0,F,Permanent Home,199805
72,199805,1,0,1002545,5646095,D,05/01/1998 12:00:00,41.0,M,Outside/Open Areas,199805
73,199805,1,0,1002546,5646095,D,05/01/1998 12:00:00,34.0,M,Outside/Open Areas,199805
74,199805,31,0,1002547,5647303,D,05/31/1998 12:00:00,14.0,M,Outside/Open Areas,199805
75,199805,6,0,1002548,5645741,D,05/06/1998 12:00:00,53.0,M,Vehicle/Towed Trailer,199805
76,199805,29,0,1002549,5646214,D,05/29/1998 12:00:00,69.0,M,Under Tree,199805
77,199805,30,0,1002551,5645426,D,05/30/1998 12:00:00,77.0,F,Permanent Home,199805
78,199805,30,0,1002552,5645426,D,05/30/1998 12:00:00,93.0,F,Permanent Home,199805
79,199805,30,0,1002553,5645426,D,05/30/1998 12:00:00,68.0,F,Permanent Home,199805
80,199805,30,0,1002554,5645426,D,05/30/1998 12:00:00,62.0,M,Permanent Home,199805
81,199805,30,0,1002555,5645426,D,05/30/1998 12:00:00,85.0,F,Permanent Home,199805
82,199801,24,0,1002423,5638823,D,01/24/1998 12:00:00,91.0,M,Other,199801
83,199801,24,0,1002424,5638823,D,01/24/1998 12:00:00,71.0,F,Outside/Open Areas,199801
84,199801,9,0,1002604,5656653,D,01/09/1998 12:00:00,87.0,F,Permanent Home,199801
85,199801,4,0,1002647,5659983,D,01/04/1998 12:00:00,49.0,M,Vehicle/Towed Trailer,199801
86,199801,14,0,1002648,5659985,D,01/14/1998 12:00:00,27.0,F,Vehicle/Towed Trailer,199801
87,199801,18,0,1002649,5660074,D,01/18/1998 12:00:00,38.0,M,Outside/Open Areas,199801
88,199801,11,0,1002790,5664801,D,01/11/1998 12:00:00,43.0,M,Vehicle/Towed Trailer,199801
89,199801,11,0,1002791,5664801,D,01/11/1998 12:00:00,45.0,M,Vehicle/Towed Trailer,199801
90,199801,11,0,1002792,5664801,D,01/11/1998 12:00:00,48.0,M,Vehicle/Towed Trailer,199801
91,199801,17,0,1002793,5664812,D,01/17/1998 12:00:00,21.0,M,Other,199801
92,199801,17,0,1002794,5664812,D,01/17/1998 12:00:00,23.0,M,Other,199801
93,199802,3,0,1002287,5623562,D,02/03/1998 12:00:00,37.0,M,Permanent Home,199802
94,199802,28,0,1002325,5628578,D,02/28/1998 12:00:00,41.0,M,Outside/Open Areas,199802
95,199802,18,0,1002339,5631201,D,02/18/1998 12:00:00,,M,Boat,199802
96,199802,18,0,1002340,5631201,D,02/18/1998 12:00:00,,M,Boat,199802
97,199802,18,0,1002341,5631201,D,02/18/1998 12:00:00,,M,Boat,199802
98,199802,18,0,1002342,5631201,D,02/18/1998 12:00:00,,M,Boat,199802
99,199802,6,0,1002348,5629834,D,02/06/1998 12:00:00,20.0,F,In Water,199802
100,199802,7,0,1002350,5629860,D,02/07/1998 12:00:00,41.0,M,Camping,199802
101,199802,7,0,1002351,5630012,D,02/07/1998 12:00:00,14.0,M,Outside/Open Areas,199802
102,199802,23,0,1002352,5630027,D,02/23/1998 12:00:00,19.0,M,Vehicle/Towed Trailer,199802
103,199802,23,0,1002353,5630027,D,02/23/1998 12:00:00,19.0,M,Vehicle/Towed Trailer,199802
104,199802,23,0,1002354,5630027,D,02/23/1998 12:00:00,41.0,M,In Water,199802
105,199802,23,0,1002356,5630029,D,02/23/1998 12:00:00,41.0,M,Vehicle/Towed Trailer,199802
106,199802,4,0,1002357,5631521,D,02/04/1998 12:00:00,4.0,M,Other,199802
107,199802,5,0,1002358,5631521,D,02/05/1998 12:00:00,71.0,M,Other,199802
108,199802,5,0,1002359,5631537,D,02/05/1998 12:00:00,35.0,M,Other,199802
109,199802,4,0,1002364,5631288,D,02/04/1998 12:00:00,25.0,M,Outside/Open Areas,199802
110,199802,4,0,1002365,5631288,D,02/04/1998 12:00:00,19.0,M,Outside/Open Areas,199802
111,199802,23,0,1002366,5631320,D,02/23/1998 12:00:00,25.0,M,Permanent Home,199802
112,199802,23,0,1002367,5631320,D,02/23/1998 12:00:00,44.0,M,Permanent Home,199802
113,199802,9,0,1002371,5635348,D,02/09/1998 12:00:00,55.0,M,Mobile/Trailer Home,199802
114,199802,3,0,1002372,5635350,D,02/03/1998 12:00:00,57.0,F,Vehicle/Towed Trailer,199802
115,199802,3,0,1002373,5635350,D,02/03/1998 12:00:00,75.0,F,Vehicle/Towed Trailer,199802
116,199802,2,0,1002374,5634123,D,02/02/1998 12:00:00,35.0,M,Boat,199802
117,199802,4,0,1002379,5635361,D,02/04/1998 12:00:00,58.0,M,Long Span Roof,199802
118,199802,4,0,1002380,5635361,D,02/04/1998 12:00:00,48.0,M,Long Span Roof,199802
119,199802,10,0,1002381,5635858,D,02/10/1998 12:00:00,42.0,M,Permanent Home,199802
120,199802,11,0,1002382,5635999,D,02/11/1998 12:00:00,47.0,M,Outside/Open Areas,199802
121,199802,19,0,1002383,5636015,D,02/19/1998 12:00:00,39.0,M,Outside/Open Areas,199802
122,199802,23,0,1002517,5641811,D,02/23/1998 12:00:00,50.0,M,Mobile/Trailer Home,199802
123,199802,23,0,1002518,5641811,D,02/23/1998 12:00:00,51.0,M,Vehicle/Towed Trailer,199802
124,199802,23,0,1002519,5641811,D,02/23/1998 12:00:00,55.0,M,Mobile/Trailer Home,199802
125,199802,23,0,1002520,5641811,D,02/23/1998 12:00:00,64.0,F,Vehicle/Towed Trailer,199802
126,199802,24,0,1002425,5639098,D,02/24/1998 12:00:00,33.0,F,Vehicle/Towed Trailer,199802
127,199802,3,0,1002438,5636772,D,02/03/1998 12:00:00,62.0,M,In Water,199802
128,199802,22,0,1002491,5643839,D,02/22/1998 12:00:00,41.0,M,Mobile/Trailer Home,199802
129,199802,22,0,1002492,5643841,D,02/22/1998 12:00:00,68.0,F,Mobile/Trailer Home,199802
130,199802,22,0,1002493,5643841,D,02/22/1998 12:00:00,80.0,M,Mobile/Trailer Home,199802
131,199802,22,0,1002494,5643841,D,02/22/1998 12:00:00,80.0,M,Mobile/Trailer Home,199802
132,199802,23,0,1002495,5643842,D,02/23/1998 12:00:00,9.0,M,Mobile/Trailer Home,199802
133,199802,23,0,1002496,5643842,D,02/23/1998 12:00:00,11.0,F,Mobile/Trailer Home,199802
134,199802,23,0,1002497,5643842,D,02/23/1998 12:00:00,21.0,F,Mobile/Trailer Home,199802
135,199802,23,0,1002498,5643842,D,02/23/1998 12:00:00,23.0,M,Mobile/Trailer Home,199802
136,199802,23,0,1002499,5643842,D,02/23/1998 12:00:00,26.0,M,Mobile/Trailer Home,199802
137,199802,23,0,1002500,5643842,D,02/23/1998 12:00:00,37.0,M,Mobile/Trailer Home,199802
138,199802,23,0,1002501,5643842,D,02/23/1998 12:00:00,39.0,F,Mobile/Trailer Home,199802
139,199802,23,0,1002502,5643842,D,02/23/1998 12:00:00,40.0,F,Mobile/Trailer Home,199802
140,199802,23,0,1002503,5643842,D,02/23/1998 12:00:00,41.0,M,Mobile/Trailer Home,199802
141,199802,23,0,1002504,5643842,D,02/23/1998 12:00:00,49.0,M,Mobile/Trailer Home,199802
142,199802,23,0,1002505,5643842,D,02/23/1998 12:00:00,53.0,M,Permanent Home,199802
143,199802,23,0,1002506,5643842,D,02/23/1998 12:00:00,62.0,M,Mobile/Trailer Home,199802
144,199802,23,0,1002508,5641811,D,02/23/1998 12:00:00,1.0,M,Mobile/Trailer Home,199802
145,199802,23,0,1002509,5641811,D,02/23/1998 12:00:00,22.0,M,Mobile/Trailer Home,199802
146,199802,23,0,1002510,5641811,D,02/23/1998 12:00:00,23.0,M,Mobile/Trailer Home,199802
147,199802,23,0,1002511,5641811,D,02/23/1998 12:00:00,30.0,M,Vehicle/Towed Trailer,199802
148,199802,23,0,1002512,5641811,D,02/23/1998 12:00:00,31.0,F,Mobile/Trailer Home,199802
149,199802,23,0,1002513,5641811,D,02/23/1998 12:00:00,33.0,F,Mobile/Trailer Home,199802
150,199802,23,0,1002514,5641811,D,02/23/1998 12:00:00,38.0,M,Mobile/Trailer Home,199802
151,199802,23,0,1002515,5641811,D,02/23/1998 12:00:00,45.0,F,Mobile/Trailer Home,199802
152,199802,23,0,1002516,5641811,D,02/23/1998 12:00:00,47.0,F,Mobile/Trailer Home,199802
153,199802,23,0,1002521,5641811,D,02/23/1998 12:00:00,65.0,F,Mobile/Trailer Home,199802
154,199802,23,0,1002522,5641811,D,02/23/1998 12:00:00,66.0,F,Mobile/Trailer Home,199802
155,199802,23,0,1002523,5641811,D,02/23/1998 12:00:00,67.0,F,Mobile/Trailer Home,199802
156,199802,23,0,1002524,5641811,D,02/23/1998 12:00:00,69.0,M,Vehicle/Towed Trailer,199802
157,199802,23,0,1002525,5641811,D,02/23/1998 12:00:00,70.0,F,Vehicle/Towed Trailer,199802
158,199802,23,0,1002526,5641811,D,02/23/1998 12:00:00,71.0,F,Vehicle/Towed Trailer,199802
159,199802,23,0,1002527,5641811,D,02/23/1998 12:00:00,71.0,M,Vehicle/Towed Trailer,199802
160,199802,23,0,1002529,5641811,D,02/23/1998 12:00:00,75.0,F,Mobile/Trailer Home,199802
161,199802,23,0,1002530,5641811,D,02/23/1998 12:00:00,85.0,F,Vehicle/Towed Trailer,199802
162,199802,23,0,1002531,5641811,D,02/23/1998 12:00:00,51.0,M,Vehicle/Towed Trailer,199802
163,199802,23,0,1002532,5641811,D,02/23/1998 12:00:00,33.0,M,Vehicle/Towed Trailer,199802
164,199802,3,0,1002940,5671474,D,02/03/1998 12:00:00,49.0,M,Outside/Open Areas,199802
165,199802,6,0,1002941,5671475,D,02/06/1998 12:00:00,24.0,M,Outside/Open Areas,199802
166,199802,3,0,1002942,5671477,D,02/03/1998 12:00:00,62.0,M,Outside/Open Areas,199802
167,199802,8,0,1002795,5665035,D,02/08/1998 12:00:00,19.0,M,Vehicle/Towed Trailer,199802
168,199802,8,0,1002796,5665035,D,02/08/1998 12:00:00,89.0,F,Vehicle/Towed Trailer,199802
169,199803,22,0,1002360,5629426,D,03/22/1998 12:00:00,62.0,M,Boat,199803
170,199803,22,0,1002361,5629426,D,03/22/1998 12:00:00,37.0,M,Boat,199803
171,199803,8,0,1002368,5634372,D,03/08/1998 12:00:00,81.0,F,Outside/Open Areas,199803
172,199803,7,0,1002384,5634024,D,03/07/1998 12:00:00,30.0,F,Outside/Open Areas,199803
173,199803,7,0,1002385,5634564,D,03/07/1998 12:00:00,45.0,F,Vehicle/Towed Trailer,199803
174,199803,29,0,1002386,5632167,D,03/29/1998 12:00:00,24.0,M,Other,199803
175,199803,20,0,1002387,5633550,D,03/20/1998 12:00:00,1.0,M,Mobile/Trailer Home,199803
176,199803,20,0,1002388,5633550,D,03/20/1998 12:00:00,6.0,M,Mobile/Trailer Home,199803
177,199803,20,0,1002389,5633550,D,03/20/1998 12:00:00,12.0,F,Mobile/Trailer Home,199803
178,199803,20,0,1002390,5633550,D,03/20/1998 12:00:00,30.0,M,Mobile/Trailer Home,199803
179,199803,20,0,1002391,5633550,D,03/20/1998 12:00:00,32.0,F,Mobile/Trailer Home,199803
180,199803,20,0,1002392,5633550,D,03/20/1998 12:00:00,35.0,M,Mobile/Trailer Home,199803
