,FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
34,200107,20,0,18914,5258872,D,07/20/2001 12:00:00,79.0,M,Permanent Home,200107
35,200107,10,0,18915,5258424,D,07/10/2001 12:00:00,33.0,M,Outside/Open Areas,200107
36,200108,5,0,18916,5260764,D,08/05/2001 12:00:00,88.0,F,Permanent Home,200108
37,200107,13,0,18917,5259925,D,07/13/2001 12:00:00,55.0,M,Outside/Open Areas,200107
38,200107,17,0,18918,5260595,D,07/17/2001 12:00:00,43.0,M,Other,200107
39,200107,26,0,18919,5259854,D,07/26/2001 12:00:00,42.0,M,Outside/Open Areas,200107
40,200107,4,0,18920,5260061,D,07/04/2001 12:00:00,17.0,M,In Water,200107
41,200107,3,0,18921,5260076,D,07/03/2001 12:00:00,77.0,F,Permanent Home,200107
42,200107,9,0,18922,5260077,D,07/09/2001 12:00:00,79.0,M,Permanent Home,200107
43,200107,25,0,18924,5260683,D,07/25/2001 12:00:00,89.0,M,Permanent Home,200107
44,200107,29,0,18926,5261917,D,07/29/2001 12:00:00,77.0,M,Mobile/Trailer Home,200107
45,200107,21,0,18927,5262199,D,07/21/2001 12:00:00,46.0,M,Boat,200107
46,200108,4,0,18928,5262508,D,08/04/2001 12:00:00,82.0,F,Permanent Home,200108
47,200106,18,0,18929,5261853,D,06/18/2001 12:00:00,80.0,F,Permanent Home,200106
48,200106,18,0,18930,5261853,D,06/18/2001 12:00:00,77.0,M,Permanent Home,200106
49,200108,10,0,19091,5262147,D,08/10/2001 12:00:00,11.0,M,Outside/Open Areas,200108
50,200108,1,0,18931,5262232,D,08/01/2001 12:00:00,,M,In Water,200108
51,200107,8,0,18933,5261792,D,07/08/2001 12:00:00,58.0,F,Permanent Home,200107
52,200107,29,0,18934,5261959,D,07/29/2001 12:00:00,3.0,M,Outside/Open Areas,200107
53,200108,17,0,18935,5264209,D,08/17/2001 12:00:00,17.0,M,In Water,200108
54,200110,22,0,18936,5263053,D,10/22/2001 12:00:00,,F,In Water,200110
55,200108,30,0,18937,5263069,D,08/30/2001 12:00:00,18.0,M,In Water,200108
56,200108,1,0,18938,5263187,D,08/01/2001 12:00:00,68.0,F,Permanent Home,200108
57,200108,22,0,18939,5263537,D,08/22/2001 12:00:00,34.0,M,Outside/Open Areas,200108
58,200107,8,0,18941,5263900,D,07/08/2001 12:00:00,30.0,M,Golfing,200107
59,200108,12,0,18942,5264220,D,08/12/2001 12:00:00,65.0,M,Under Tree,200108
60,200109,13,0,18943,5262768,D,09/13/2001 12:00:00,38.0,M,Ball Field,200109
61,200109,13,0,18945,5263820,D,09/13/2001 12:00:00,45.0,M,Boat,200109
62,200106,11,0,18946,5263577,D,06/11/2001 12:00:00,82.0,F,Permanent Home,200106
63,200106,14,0,18947,5263578,D,06/14/2001 12:00:00,73.0,F,Outside/Open Areas,200106
64,200106,27,0,18948,5263579,D,06/27/2001 12:00:00,49.0,M,Outside/Open Areas,200106
65,200107,5,0,18949,5263580,D,07/05/2001 12:00:00,38.0,M,Outside/Open Areas,200107
66,200107,7,0,18950,5263581,D,07/07/2001 12:00:00,58.0,M,Permanent Home,200107
67,200107,11,0,18951,5263582,D,07/11/2001 12:00:00,72.0,M,Outside/Open Areas,200107
68,200107,12,0,18952,5263583,D,07/12/2001 12:00:00,78.0,F,Outside/Open Areas,200107
69,200108,5,0,18953,5263584,D,08/05/2001 12:00:00,65.0,F,Permanent Home,200108
70,200108,8,0,18954,5263585,D,08/08/2001 12:00:00,78.0,F,Vehicle/Towed Trailer,200108
71,200108,9,0,18955,5263586,D,08/09/2001 12:00:00,60.0,M,Golfing,200108
72,200108,13,0,18956,5263587,D,08/13/2001 12:00:00,79.0,M,Permanent Home,200108
73,200108,14,0,18957,5263588,D,08/14/2001 12:00:00,79.0,F,Permanent Home,200108
74,200108,16,0,18958,5263589,D,08/16/2001 12:00:00,38.0,M,Outside/Open Areas,200108
75,200108,6,0,18959,5263590,D,08/06/2001 12:00:00,81.0,F,Vehicle/Towed Trailer,200108
76,200108,3,0,18960,5263591,D,08/03/2001 12:00:00,68.0,M,Permanent Home,200108
77,200107,19,0,18961,5262771,D,07/19/2001 12:00:00,68.0,M,Permanent Home,200107
78,200108,1,0,18962,5262772,D,08/01/2001 12:00:00,75.0,M,Permanent Home,200108
79,200108,22,0,18963,5262773,D,08/22/2001 12:00:00,45.0,M,Outside/Open Areas,200108
80,200108,2,0,18964,5262774,D,08/02/2001 12:00:00,96.0,F,Permanent Home,200108
81,200108,12,0,18965,5262775,D,08/12/2001 12:00:00,35.0,F,Permanent Home,200108
82,200108,4,0,18966,5263946,D,08/04/2001 12:00:00,23.0,F,Vehicle/Towed Trailer,200108
83,200108,3,0,18967,5263946,D,08/03/2001 12:00:00,31.0,M,In Water,200108
84,200108,13,0,18970,5264193,D,08/13/2001 12:00:00,19.0,M,In Water,200108
85,200108,11,0,18971,5264202,D,08/11/2001 12:00:00,16.0,M,Golfing,200108
86,200108,7,0,18972,5262730,D,08/07/2001 12:00:00,77.0,M,Permanent Home,200108
87,200108,8,0,18973,5262730,D,08/08/2001 12:00:00,78.0,F,Permanent Home,200108
88,200108,8,0,18974,5262730,D,08/08/2001 12:00:00,72.0,F,Permanent Home,200108
89,200108,8,0,18975,5262730,D,08/08/2001 12:00:00,84.0,F,Permanent Home,200108
90,200108,8,0,18977,5262730,D,08/08/2001 12:00:00,45.0,F,Permanent Home,200108
91,200108,9,0,18978,5262730,D,08/09/2001 12:00:00,70.0,M,Permanent Home,200108
92,200108,9,0,18979,5262730,D,08/09/2001 12:00:00,53.0,M,Permanent Home,200108
93,200108,9,0,18980,5262730,D,08/09/2001 12:00:00,87.0,F,Permanent Home,200108
94,200108,10,0,18981,5262730,D,08/10/2001 12:00:00,72.0,M,Permanent Home,200108
95,200108,10,0,18983,5262730,D,08/10/2001 12:00:00,74.0,F,Permanent Home,200108
96,200108,11,0,18985,5262730,D,08/11/2001 12:00:00,49.0,M,Permanent Home,200108
97,200108,8,0,18986,5263028,D,08/08/2001 12:00:00,85.0,F,Permanent Home,200108
98,200108,12,0,18988,5263034,D,08/12/2001 12:00:00,2.0,M,Vehicle/Towed Trailer,200108
99,200108,12,0,18989,5263034,D,08/12/2001 12:00:00,2.0,M,Vehicle/Towed Trailer,200108
100,200108,30,0,18990,5263679,D,08/30/2001 12:00:00,21.0,M,Business,200108
101,200108,30,0,18991,5263679,D,08/30/2001 12:00:00,27.0,M,Business,200108
102,200108,9,0,18992,5263688,D,08/09/2001 12:00:00,50.0,M,Permanent Home,200108
103,200108,9,0,18994,5263688,D,08/09/2001 12:00:00,75.0,F,Permanent Home,200108
104,200108,10,0,18995,5265059,D,08/10/2001 12:00:00,57.0,M,Other,200108
105,200108,10,0,18996,5265059,D,08/10/2001 12:00:00,82.0,F,Other,200108
106,200108,10,0,18997,5265059,D,08/10/2001 12:00:00,76.0,F,Other,200108
107,200108,10,0,18998,5265061,D,08/10/2001 12:00:00,82.0,F,Other,200108
108,200108,7,0,19000,5265255,D,08/07/2001 12:00:00,18.0,M,Outside/Open Areas,200108
109,200108,2,0,19001,5265406,D,08/02/2001 12:00:00,61.0,M,Permanent Home,200108
110,200108,3,0,19002,5265406,D,08/03/2001 12:00:00,85.0,F,Permanent Home,200108
111,200108,3,0,19003,5265406,D,08/03/2001 12:00:00,77.0,M,Permanent Home,200108
112,200108,6,0,19004,5265406,D,08/06/2001 12:00:00,37.0,M,Outside/Open Areas,200108
113,200108,9,0,19005,5264812,D,08/09/2001 12:00:00,64.0,M,Outside/Open Areas,200108
114,200108,15,0,19006,5265111,D,08/15/2001 12:00:00,43.0,M,Outside/Open Areas,200108
115,200108,9,0,19008,5266603,D,08/09/2001 12:00:00,75.0,F,Permanent Home,200108
116,200108,9,0,19009,5266609,D,08/09/2001 12:00:00,56.0,M,Permanent Home,200108
117,200108,9,0,19010,5266609,D,08/09/2001 12:00:00,8.0,F,Outside/Open Areas,200108
118,200107,2,0,19391,5304650,D,07/02/2001 12:00:00,85.0,M,Permanent Home,200107
119,200108,9,0,19024,5267398,D,08/09/2001 12:00:00,72.0,M,Permanent Home,200108
120,200108,9,0,19025,5267398,D,08/09/2001 12:00:00,43.0,F,Permanent Home,200108
121,200108,9,0,19026,5267398,D,08/09/2001 12:00:00,46.0,M,Permanent Home,200108
122,200108,17,0,19027,5267398,D,08/17/2001 12:00:00,88.0,F,Permanent Home,200108
123,200108,8,0,19028,5266769,D,08/08/2001 12:00:00,19.0,M,Long Span Roof,200108
124,200108,11,0,19029,5267010,D,08/11/2001 12:00:00,39.0,F,Boat,200108
125,200109,9,0,19030,5266170,D,09/09/2001 12:00:00,14.0,M,Ball Field,200109
126,200109,3,0,19031,5266248,D,09/03/2001 12:00:00,15.0,M,Vehicle/Towed Trailer,200109
127,200108,9,0,19033,5266694,D,08/09/2001 12:00:00,65.0,M,Permanent Home,200108
128,200108,8,0,19034,5266703,D,08/08/2001 12:00:00,76.0,M,Permanent Home,200108
129,200108,8,0,19035,5265973,D,08/08/2001 12:00:00,56.0,M,Permanent Home,200108
130,200108,10,0,19036,5265973,D,08/10/2001 12:00:00,79.0,F,Permanent Home,200108
131,200108,7,0,19037,5265974,D,08/07/2001 12:00:00,78.0,F,Permanent Home,200108
132,200108,8,0,19038,5265974,D,08/08/2001 12:00:00,71.0,M,Permanent Home,200108
133,200108,8,0,19039,5265974,D,08/08/2001 12:00:00,66.0,F,Permanent Home,200108
134,200108,8,0,19040,5265974,D,08/08/2001 12:00:00,79.0,F,Permanent Home,200108
135,200108,9,0,19041,5265974,D,08/09/2001 12:00:00,81.0,M,Permanent Home,200108
136,200108,10,0,19042,5265974,D,08/10/2001 12:00:00,49.0,M,Permanent Home,200108
137,200108,10,0,19043,5265974,D,08/10/2001 12:00:00,50.0,F,Permanent Home,200108
138,200108,10,0,19044,5265974,D,08/10/2001 12:00:00,88.0,F,Permanent Home,200108
139,200108,10,0,19045,5265974,D,08/10/2001 12:00:00,81.0,F,Permanent Home,200108
140,200108,10,0,19046,5265974,D,08/10/2001 12:00:00,71.0,M,Permanent Home,200108
141,200108,10,0,19047,5265974,D,08/10/2001 12:00:00,82.0,F,Permanent Home,200108
142,200108,11,0,19048,5265974,D,08/11/2001 12:00:00,63.0,M,Permanent Home,200108
143,200108,11,0,19049,5265974,D,08/11/2001 12:00:00,50.0,M,Permanent Home,200108
144,200108,11,0,19050,5265974,D,08/11/2001 12:00:00,61.0,M,Permanent Home,200108
145,200108,11,0,19051,5265974,D,08/11/2001 12:00:00,88.0,F,Permanent Home,200108
146,200108,12,0,19052,5265974,D,08/12/2001 12:00:00,81.0,F,Permanent Home,200108
147,200108,13,0,19053,5265974,D,08/13/2001 12:00:00,51.0,M,Permanent Home,200108
148,200108,15,0,19054,5265974,D,08/15/2001 12:00:00,62.0,F,Permanent Home,200108
149,200108,16,0,19055,5265974,D,08/16/2001 12:00:00,75.0,M,Permanent Home,200108
150,200108,9,0,19056,5266705,D,08/09/2001 12:00:00,86.0,F,Permanent Home,200108
151,200108,8,0,19057,5266712,D,08/08/2001 12:00:00,33.0,M,Permanent Home,200108
152,200108,11,0,19058,5268667,D,08/11/2001 12:00:00,29.0,M,Boat,200108
153,200108,25,0,19059,5268910,D,08/25/2001 12:00:00,34.0,M,In Water,200108
154,200109,22,0,19060,5269127,D,09/22/2001 12:00:00,58.0,M,Outside/Open Areas,200109
155,200109,26,0,19061,5269130,D,09/26/2001 12:00:00,50.0,M,Outside/Open Areas,200109
156,200109,2,0,19062,5269138,D,09/02/2001 12:00:00,53.0,M,Outside/Open Areas,200109
157,200109,3,0,19063,5269139,D,09/03/2001 12:00:00,13.0,M,Outside/Open Areas,200109
158,200109,19,0,19064,5269145,D,09/19/2001 12:00:00,19.0,M,In Water,200109
159,200108,29,0,19065,5269155,D,08/29/2001 12:00:00,22.0,M,In Water,200108
160,200109,2,0,19066,5268022,D,09/02/2001 12:00:00,38.0,M,Outside/Open Areas,200109
161,200108,7,0,19067,5269064,D,08/07/2001 12:00:00,51.0,M,Permanent Home,200108
162,200108,8,0,19068,5269064,D,08/08/2001 12:00:00,60.0,F,Permanent Home,200108
163,200108,8,0,19069,5269064,D,08/08/2001 12:00:00,73.0,M,Permanent Home,200108
164,200108,8,0,19070,5269064,D,08/08/2001 12:00:00,47.0,M,Permanent Home,200108
165,200108,8,0,19071,5269064,D,08/08/2001 12:00:00,60.0,M,Permanent Home,200108
166,200109,6,0,19072,5267831,D,09/06/2001 12:00:00,39.0,M,Long Span Roof,200109
167,200109,15,0,19073,5268058,D,09/15/2001 12:00:00,15.0,M,In Water,200109
168,200109,8,0,19074,5268220,D,09/08/2001 12:00:00,43.0,F,Outside/Open Areas,200109
169,200109,8,0,19075,5268220,D,09/08/2001 12:00:00,50.0,F,Outside/Open Areas,200109
170,200109,13,0,19076,5268221,D,09/13/2001 12:00:00,67.0,M,In Water,200109
171,200110,24,0,19077,5267982,D,10/24/2001 12:00:00,4.0,F,Permanent Home,200110
172,200110,20,0,19078,5270417,D,10/20/2001 12:00:00,11.0,F,In Water,200110
173,200110,27,0,19079,5270503,D,10/27/2001 12:00:00,50.0,M,In Water,200110
174,200109,24,0,19184,5270224,D,09/24/2001 12:00:00,23.0,F,Vehicle/Towed Trailer,200109
175,200111,13,0,19082,5269323,D,11/13/2001 12:00:00,30.0,F,Outside/Open Areas,200111
176,200110,1,0,19083,5270528,D,10/01/2001 12:00:00,38.0,M,In Water,200110
177,200110,1,0,19084,5270528,D,10/01/2001 12:00:00,70.0,M,In Water,200110
178,200110,13,0,19085,5269920,D,10/13/2001 12:00:00,63.0,M,Vehicle/Towed Trailer,200110
179,200110,15,0,19088,5270832,D,10/15/2001 12:00:00,3.0,F,Vehicle/Towed Trailer,200110
180,200110,8,0,19089,5271511,D,10/08/2001 12:00:00,17.0,M,Boat,200110
181,200110,24,0,19090,5271991,D,10/24/2001 12:00:00,57.0,F,Mobile/Trailer Home,200110
182,200111,15,0,19093,5271163,D,11/15/2001 12:00:00,2.0,F,Outside/Open Areas,200111
183,200111,15,0,19094,5271168,D,11/15/2001 12:00:00,64.0,M,Vehicle/Towed Trailer,200111
184,200111,15,0,19095,5272972,D,11/15/2001 12:00:00,17.0,M,Vehicle/Towed Trailer,200111
185,200111,15,0,19096,5272972,D,11/15/2001 12:00:00,51.0,F,Vehicle/Towed Trailer,200111
186,200111,15,0,19098,5272979,D,11/15/2001 12:00:00,59.0,F,Vehicle/Towed Trailer,200111
187,200111,15,0,19099,5273251,D,11/15/2001 12:00:00,19.0,F,Vehicle/Towed Trailer,200111
188,200111,16,0,19100,5272204,D,11/16/2001 12:00:00,57.0,M,Vehicle/Towed Trailer,200111
189,200110,24,0,19101,5271255,D,10/24/2001 12:00:00,46.0,M,Under Tree,200110
190,200112,8,0,19103,5273341,D,12/08/2001 12:00:00,21.0,M,Outside/Open Areas,200112
191,200112,12,0,19104,5273342,D,12/12/2001 12:00:00,37.0,M,Outside/Open Areas,200112
192,200112,22,0,19105,5273345,D,12/22/2001 12:00:00,35.0,M,Outside/Open Areas,200112
193,200112,24,0,19106,5272060,D,12/24/2001 12:00:00,30.0,M,Outside/Open Areas,200112
194,200111,24,0,19109,5272442,D,11/24/2001 12:00:00,74.0,M,Mobile/Trailer Home,200111
195,200111,24,0,19110,5272442,D,11/24/2001 12:00:00,71.0,F,Mobile/Trailer Home,200111
196,200111,29,0,19111,5272442,D,11/29/2001 12:00:00,89.0,M,Permanent Home,200111
197,200111,24,0,19138,5272625,D,11/24/2001 12:00:00,0.0,M,Permanent Home,200111
198,200111,28,0,19115,5273091,D,11/28/2001 12:00:00,55.0,M,Vehicle/Towed Trailer,200111
199,200111,24,0,19116,5273092,D,11/24/2001 12:00:00,26.0,M,Vehicle/Towed Trailer,200111
200,200111,8,0,19117,5272304,D,11/08/2001 12:00:00,20.0,F,In Water,200111
201,200111,23,0,19118,5272412,D,11/23/2001 12:00:00,42.0,M,In Water,200111
202,200111,26,0,19155,5276092,D,11/26/2001 12:00:00,32.0,F,Mobile/Trailer Home,200111
203,200112,2,0,19156,5276092,D,12/02/2001 12:00:00,3.0,M,Mobile/Trailer Home,200112
204,200111,28,0,19163,5276173,D,11/28/2001 12:00:00,58.0,F,Vehicle/Towed Trailer,200111
205,200111,20,0,19161,5276032,D,11/20/2001 12:00:00,20.0,M,In Water,200111
206,200112,15,0,19164,5275807,D,12/15/2001 12:00:00,,M,Outside/Open Areas,200112
207,200112,22,0,19165,5275809,D,12/22/2001 12:00:00,69.0,M,In Water,200112
208,200107,21,0,19166,5275879,D,07/21/2001 12:00:00,76.0,M,Permanent Home,200107
209,200107,14,0,19167,5275946,D,07/14/2001 12:00:00,82.0,F,Permanent Home,200107
210,200107,15,0,19168,5275946,D,07/15/2001 12:00:00,62.0,M,Permanent Home,200107
211,200107,17,0,19169,5275946,D,07/17/2001 12:00:00,29.0,M,Outside/Open Areas,200107
212,200107,21,0,19170,5275946,D,07/21/2001 12:00:00,85.0,F,Permanent Home,200107
213,200107,24,0,19171,5275946,D,07/24/2001 12:00:00,52.0,M,Permanent Home,200107
214,200107,28,0,19172,5275946,D,07/28/2001 12:00:00,49.0,M,Permanent Home,200107
215,200107,6,0,19173,5275947,D,07/06/2001 12:00:00,78.0,M,Business,200107
216,200102,27,0,1007152,5276433,D,02/27/2001 12:00:00,43.0,F,Outside/Open Areas,200102
217,200103,10,0,1007153,5275195,D,03/10/2001 12:00:00,29.0,M,Outside/Open Areas,200103
218,200103,10,0,1007154,5275195,D,03/10/2001 12:00:00,29.0,M,Outside/Open Areas,200103
219,200103,27,0,1007155,5275196,D,03/27/2001 12:00:00,27.0,M,Boat,200103
220,200105,13,0,1007156,5275206,D,05/13/2001 12:00:00,10.0,M,Outside/Open Areas,200105
221,200104,8,0,19314,5275434,D,04/08/2001 12:00:00,21.0,M,Outside/Open Areas,200104
222,200104,28,0,1007157,5275515,D,04/28/2001 12:00:00,38.0,M,Outside/Open Areas,200104
223,200104,28,0,1007158,5275515,D,04/28/2001 12:00:00,39.0,M,Outside/Open Areas,200104
224,200107,4,0,1007159,5275517,D,07/04/2001 12:00:00,46.0,M,Other,200107
225,200111,29,0,1007160,5275582,D,11/29/2001 12:00:00,9.0,F,Vehicle/Towed Trailer,200111
226,200111,29,0,1007161,5275588,D,11/29/2001 12:00:00,43.0,F,Vehicle/Towed Trailer,200111
227,200111,29,0,1007162,5275588,D,11/29/2001 12:00:00,52.0,F,Vehicle/Towed Trailer,200111
228,200111,24,0,19119,5272413,D,11/24/2001 12:00:00,61.0,M,In Water,200111
229,200111,24,0,19120,5272278,D,11/24/2001 12:00:00,42.0,F,Mobile/Trailer Home,200111
230,200111,24,0,19121,5272278,D,11/24/2001 12:00:00,63.0,F,Mobile/Trailer Home,200111
231,200111,24,0,19122,5272365,D,11/24/2001 12:00:00,70.0,F,Mobile/Trailer Home,200111
232,200111,24,0,19123,5272365,D,11/24/2001 12:00:00,40.0,M,Mobile/Trailer Home,200111
233,200112,27,0,19124,5274996,D,12/27/2001 12:00:00,60.0,M,Outside/Open Areas,200112
234,200111,27,0,19125,5274890,D,11/27/2001 12:00:00,47.0,M,Vehicle/Towed Trailer,200111
235,200111,23,0,19126,5273824,D,11/23/2001 12:00:00,42.0,F,Mobile/Trailer Home,200111
236,200111,17,0,19132,5274725,D,11/17/2001 12:00:00,27.0,M,In Water,200111
237,200112,30,0,19134,5274846,D,12/30/2001 12:00:00,42.0,M,In Water,200112
238,200112,7,0,19136,5273928,D,12/07/2001 12:00:00,55.0,M,In Water,200112
239,200111,17,0,19146,5274154,D,11/17/2001 12:00:00,47.0,F,Vehicle/Towed Trailer,200111
240,200111,17,0,19147,5274155,D,11/17/2001 12:00:00,73.0,F,Vehicle/Towed Trailer,200111
241,200112,5,0,19148,5273387,D,12/05/2001 12:00:00,63.0,M,Vehicle/Towed Trailer,200112
242,200112,29,0,19149,5274190,D,12/29/2001 12:00:00,87.0,F,Outside/Open Areas,200112
243,200112,16,0,19150,5274570,D,12/16/2001 12:00:00,39.0,M,Vehicle/Towed Trailer,200112
244,200111,24,0,19195,5274077,D,11/24/2001 12:00:00,73.0,F,Permanent Home,200111
245,200111,24,0,19196,5274077,D,11/24/2001 12:00:00,61.0,F,Permanent Home,200111
246,200111,24,0,19197,5274078,D,11/24/2001 12:00:00,10.0,F,Mobile/Trailer Home,200111
247,200104,9,0,18754,5243226,D,04/09/2001 12:00:00,70.0,F,Permanent Home,200104
248,200104,9,0,18755,5243226,D,04/09/2001 12:00:00,88.0,F,Permanent Home,200104
249,200104,9,0,18756,5243226,D,04/09/2001 12:00:00,66.0,F,Permanent Home,200104
250,200105,20,0,18757,5245932,D,05/20/2001 12:00:00,36.0,M,Mobile/Trailer Home,200105
251,200105,18,0,18763,5245298,D,05/18/2001 12:00:00,35.0,M,Vehicle/Towed Trailer,200105
252,200105,22,0,18764,5245370,D,05/22/2001 12:00:00,2.0,M,Outside/Open Areas,200105
253,200105,28,0,18765,5247619,D,05/28/2001 12:00:00,43.0,M,Vehicle/Towed Trailer,200105
254,200105,27,0,18768,5248139,D,05/27/2001 12:00:00,41.0,F,Vehicle/Towed Trailer,200105
255,200106,20,0,18769,5251745,D,06/20/2001 12:00:00,21.0,M,Outside/Open Areas,200106
256,200105,31,0,1007149,5249745,D,05/31/2001 12:00:00,64.0,M,Permanent Home,200105
257,200105,18,0,18772,5250065,D,05/18/2001 12:00:00,19.0,M,Outside/Open Areas,200105
258,200105,6,0,18773,5250237,D,05/06/2001 12:00:00,53.0,M,In Water,200105
259,200105,6,0,18774,5250237,D,05/06/2001 12:00:00,27.0,M,In Water,200105
260,200106,29,0,18776,5252050,D,06/29/2001 12:00:00,45.0,M,Outside/Open Areas,200106
261,200106,22,0,18777,5252053,D,06/22/2001 12:00:00,65.0,M,Outside/Open Areas,200106
262,200106,20,0,18778,5251522,D,06/20/2001 12:00:00,56.0,M,Under Tree,200106
263,200106,2,0,18779,5250990,D,06/02/2001 12:00:00,30.0,M,Outside/Open Areas,200106
264,200106,27,0,18780,5251147,D,06/27/2001 12:00:00,40.0,M,In Water,200106
265,200106,7,0,18781,5251461,D,06/07/2001 12:00:00,46.0,M,In Water,200106
266,200106,7,0,18782,5251462,D,06/07/2001 12:00:00,25.0,M,In Water,200106
267,200106,6,0,18783,5251528,D,06/06/2001 12:00:00,48.0,M,In Water,200106
268,200106,6,0,1007150,5251529,D,06/06/2001 12:00:00,59.0,M,In Water,200106
269,200106,6,0,1007151,5251529,D,06/06/2001 12:00:00,60.0,M,In Water,200106
270,200106,11,0,18787,5251271,D,06/11/2001 12:00:00,19.0,M,Vehicle/Towed Trailer,200106
271,200106,4,0,18788,5252819,D,06/04/2001 12:00:00,,F,Vehicle/Towed Trailer,200106
272,200106,25,0,18789,5253656,D,06/25/2001 12:00:00,50.0,M,Outside/Open Areas,200106
273,200107,1,0,18790,5253211,D,07/01/2001 12:00:00,13.0,F,In Water,200107
274,200107,21,0,18791,5253287,D,07/21/2001 12:00:00,51.0,M,Outside/Open Areas,200107
275,200106,9,0,18792,5253936,D,06/09/2001 12:00:00,17.0,M,Outside/Open Areas,200106
276,200106,24,0,1007148,5254334,D,06/24/2001 12:00:00,39.0,F,Outside/Open Areas,200106
277,200106,30,0,18794,5253842,D,06/30/2001 12:00:00,22.0,M,Outside/Open Areas,200106
278,200106,30,0,18795,5253863,D,06/30/2001 12:00:00,70.0,F,Permanent Home,200106
279,200106,30,0,18796,5253863,D,06/30/2001 12:00:00,58.0,M,Permanent Home,200106
280,200107,1,0,18798,5254763,D,07/01/2001 12:00:00,51.0,M,Other,200107
281,200106,7,0,18799,5256243,D,06/07/2001 12:00:00,25.0,F,Outside/Open Areas,200106
282,200106,7,0,18800,5256331,D,06/07/2001 12:00:00,70.0,M,Vehicle/Towed Trailer,200106
283,200106,11,0,18801,5255508,D,06/11/2001 12:00:00,32.0,M,Permanent Home,200106
284,200106,8,0,18802,5256253,D,06/08/2001 12:00:00,42.0,F,In Water,200106
285,200106,8,0,18803,5256253,D,06/08/2001 12:00:00,45.0,F,Permanent Home,200106
